@relation fri_c2_1000_50

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute oz33 numeric
@attribute oz34 numeric
@attribute oz35 numeric
@attribute oz36 numeric
@attribute oz37 numeric
@attribute oz38 numeric
@attribute oz39 numeric
@attribute oz40 numeric
@attribute oz41 numeric
@attribute oz42 numeric
@attribute oz43 numeric
@attribute oz44 numeric
@attribute oz45 numeric
@attribute oz46 numeric
@attribute oz47 numeric
@attribute oz48 numeric
@attribute oz49 numeric
@attribute oz50 numeric
@attribute binaryClass {P,N}

@data
-1.953482,-1.494496,-1.478243,-1.044605,-0.552107,0.484616,1.446744,1.610202,-0.739316,0.098691,-0.98204,-0.183306,-0.067292,0.758177,-0.367406,-0.739554,-0.116449,0.364795,0.183697,0.551394,-0.142668,-1.30866,0.237543,1.261681,-0.359493,-0.856292,-0.917545,0.648313,1.608334,-0.075647,-1.046388,1.091378,0.866772,0.088791,0.463463,0.905893,1.295171,1.471308,-0.429048,1.389138,0.873546,-1.126629,-0.93587,-1.507011,-0.684027,0.447326,1.335981,-0.641491,1.344689,-1.243463,P
0.958437,0.473189,0.049863,-0.727128,-0.956248,-1.400821,0.212159,0.674526,-0.122865,-0.645922,0.499749,-0.263527,-1.002948,-1.517382,1.106006,-0.228173,-1.061873,-0.261073,-1.561326,-0.812883,1.402735,1.695012,1.570516,-0.839606,-0.599793,0.467646,-1.04254,0.867192,0.56526,0.30083,0.925896,-0.399954,0.636783,-1.375442,0.854349,0.750345,-0.372907,0.535319,-0.634462,0.442772,-1.069166,0.818033,1.384893,1.655246,0.769157,0.235492,-0.904229,0.067185,-1.626533,-1.283509,P
-1.425882,-1.587484,-0.769526,-1.470113,0.960475,0.236588,-1.662526,-1.120762,0.03084,1.41245,-0.963876,0.080275,1.678836,0.126359,-1.215113,0.721273,-0.948109,-0.718709,1.069964,1.502312,1.161175,0.969461,1.204473,0.597661,1.210399,0.444965,-1.644258,-0.527967,-0.243714,0.557984,0.423514,0.063307,0.859251,-1.081049,0.408443,-0.009399,-0.605419,-0.273875,1.496924,0.219825,-1.454391,-1.640127,0.822187,1.451053,-0.716874,-1.355255,-1.578801,1.372416,1.488029,-1.461849,P
0.713322,1.468328,0.330642,-0.746471,1.549842,0.560046,-1.066516,-1.387915,-1.306595,-0.109805,0.121058,-0.807422,1.405328,0.273159,-0.204545,0.01147,0.141061,-0.370909,0.601831,-1.283127,0.20498,-1.57234,-1.069039,-0.308327,-1.427932,-0.964889,0.041486,1.548546,-0.76056,-0.393929,1.55486,-0.832174,0.991586,-0.214334,-0.860079,1.521675,-1.363383,0.130184,1.163226,0.852302,1.35886,-0.203302,1.53609,-0.785252,-1.209241,0.269617,0.025858,-0.856034,-0.028764,-0.766436,P
-1.052495,-1.643138,-1.151522,-1.722679,-0.918289,0.655918,0.464013,1.476435,-0.824678,-1.300598,0.3072,0.172594,-1.65317,-0.400958,0.796943,-1.158304,0.096253,0.698707,-1.124196,1.630421,0.893316,-0.760397,-0.905431,0.767713,1.482844,0.724713,-0.687574,-0.064167,0.101177,-1.041537,0.254855,0.000861,-1.642016,0.869099,0.120618,1.528632,1.086676,0.972656,0.14877,-0.040864,1.695182,-1.356057,-0.237441,1.308123,-1.239713,1.624032,-1.052412,1.662033,-0.950352,-1.394199,P
1.38901,1.243864,1.702241,1.299208,-0.822365,1.121103,-0.998857,1.223501,-0.415604,0.870316,-0.195453,-0.631299,-1.259641,-0.172219,-1.372079,-0.721857,0.28975,-0.49529,0.93863,0.745304,0.484428,1.038961,0.56325,0.82504,1.216435,1.474558,0.640769,0.577618,-0.756679,-1.37576,0.113151,-1.073,0.069102,1.623868,-0.139879,0.528437,1.250273,0.203832,1.717046,0.165705,-1.013313,0.086015,0.470923,-0.061145,1.490905,-0.202992,-0.280908,1.508633,-1.388721,0.070605,P
-0.659485,-0.764888,-0.339085,-0.022239,0.56294,-0.115262,0.824536,1.320504,-0.902433,1.327294,1.659785,-1.128434,0.506367,0.354809,-1.681356,-0.179507,-1.720515,-1.760732,0.663569,0.088538,-1.369207,-1.074724,-0.36094,1.021631,0.793246,1.240522,1.028443,-0.339717,1.155559,1.61298,0.039962,0.262187,0.668441,0.150813,1.597015,-1.592785,-0.988902,-0.158777,-0.094475,0.968242,-1.499166,0.192435,-0.294019,-0.689726,1.417376,-0.390056,-0.869616,-0.962867,0.465171,1.645022,N
0.064956,-0.078045,-0.044719,-0.677188,1.315689,1.106287,-0.358975,-0.657369,-1.292988,-0.181227,-0.762938,-1.083659,0.684714,-0.528401,-0.09024,-1.267091,0.381553,1.20264,1.266582,1.542639,-0.895305,0.92439,-1.410498,1.299425,-1.462867,1.577098,-0.935162,0.721364,-1.477625,1.249933,-0.629764,0.749292,-1.051499,0.477702,0.645528,-0.091967,0.951377,-0.489265,-0.9075,1.473117,-1.096671,0.783307,0.488592,-0.990446,1.264838,0.552327,-0.252758,-1.250464,-0.15155,1.367194,N
-0.493886,-1.197639,-0.909018,1.138887,-0.241963,1.054479,0.545413,-1.04622,-1.291983,-0.899324,0.236696,1.410579,0.007543,-0.475748,-1.305133,1.102711,-0.578421,0.970132,-0.04946,-0.226197,0.345046,-1.36777,-1.18797,0.654951,-1.487548,-0.98458,-0.831992,0.283151,0.116856,-0.32783,0.966807,0.674388,-0.063981,-1.138413,1.343207,-0.045283,-1.789058,-1.101613,0.903345,-0.012086,0.525925,-1.173057,0.893068,-0.559637,0.564682,-0.043257,1.314968,-0.089677,-0.063924,1.244211,N
0.754872,1.502622,1.129165,0.627792,1.267178,1.098217,-0.860637,-1.308659,1.080599,-1.708672,1.39863,-0.090633,-0.739796,0.015629,1.52546,-1.554583,1.564774,-0.918708,0.783405,1.128545,1.381203,0.372787,-0.598328,0.044782,1.597818,-0.00253,-1.445331,-0.18944,-0.678608,1.663755,0.353952,0.59994,-1.63205,1.711021,1.445047,0.21796,-0.902873,-1.303194,-0.355602,1.170448,-0.699451,0.207483,0.709314,-1.69482,1.424759,-1.66631,1.192278,0.529699,0.770464,-1.555021,P
1.093547,0.609038,0.002989,-0.543143,-0.142961,1.666053,0.381889,1.389339,-0.834862,1.208529,-0.757673,0.921304,1.208224,0.923208,-0.510065,-0.288496,0.867927,-0.06363,0.706045,-1.488447,0.048784,-0.952401,-0.875356,-0.346861,0.62922,-1.323303,-1.111931,-0.811425,0.47926,1.518851,1.09509,-0.451869,-1.550586,0.240649,-0.888654,1.63957,-0.426961,1.707112,0.295166,1.04174,1.555191,1.374444,1.483731,1.449365,0.845662,-0.448812,-0.23267,1.05093,1.59328,-0.561745,P
0.643494,0.85847,0.345145,0.103679,0.365571,-0.291275,-1.641769,1.288576,0.284363,-1.257297,-1.312672,-1.245706,-0.405181,0.556987,-1.693784,1.037541,-1.453853,0.915667,-1.217967,-1.437504,-0.469354,0.753863,-0.502981,1.195191,1.48189,0.585557,-1.439704,-0.939904,1.092944,-0.652233,-1.676562,-1.237418,1.563068,-0.357507,-0.01497,-0.939588,-0.875753,1.316188,0.606462,-1.322438,-0.115163,-0.303113,1.121871,-0.947429,-1.267532,-0.242484,0.109944,1.206095,0.332201,-1.047766,P
-0.322796,-0.624827,-1.10139,-0.890309,1.679561,1.032341,1.411152,-0.969302,0.554666,1.721622,-0.991832,-0.731995,-1.232284,-1.000604,1.540239,1.146775,-1.219214,-1.292852,-0.487338,-0.447959,1.34034,0.112221,1.134821,1.764365,-0.958634,-1.343583,-0.887065,0.678619,0.115431,0.927585,-0.961953,-0.671483,-0.814375,0.725207,0.144411,1.674866,0.72537,0.760009,-1.459024,-0.370198,1.007616,-1.398509,-0.93255,-0.95629,0.53692,1.054479,0.921908,-0.214835,-0.247613,0.160284,N
-0.583747,-1.247529,-0.358728,1.200431,0.447584,0.005696,-1.506886,0.76304,0.912711,-1.155113,0.887365,-0.502442,0.085926,-1.280716,0.742309,-0.036373,-0.888447,0.755926,1.34685,1.067562,-0.241538,0.157439,0.041479,-0.011695,1.437418,-0.943828,-0.381683,0.461193,0.531856,1.219005,-0.980404,1.589469,1.371955,0.325993,1.633065,-0.164119,-1.735455,1.087399,-0.977166,-0.002414,-1.710379,0.519204,-0.016043,1.048154,-0.117434,0.429229,-0.233504,1.475497,-1.056932,-1.364974,N
0.300969,0.255129,-0.408287,-1.274284,-1.423524,0.553859,-1.216209,0.812648,-0.450675,-1.301189,1.467372,-0.73475,1.402998,0.057137,-0.560825,-1.375283,0.615595,-1.280981,-1.655374,-0.526333,-0.190246,0.337772,-0.474429,0.783892,-1.639361,-0.671044,0.632672,-1.139774,-1.599995,-0.513317,-1.66677,-0.022114,0.397062,-0.782219,-1.48897,0.061695,-0.874304,0.301677,0.609362,-1.497133,1.237908,-1.524787,-0.627249,-0.971688,-1.483048,0.874683,-0.279453,-0.797086,-0.545299,-1.602452,P
0.93007,0.488626,1.01119,1.403069,1.036567,-0.277811,0.449021,-1.156208,1.253441,-0.072032,-0.829641,-1.490357,-1.554581,-0.620139,-0.248608,-0.087789,-0.832596,-1.390516,-0.113268,-1.234562,0.179815,-0.944106,0.535557,-1.220644,-1.725513,-0.406607,1.529428,-0.547932,1.737613,1.371226,-0.208938,-0.587532,1.238788,0.063437,-1.013265,0.236582,-0.610898,-1.598729,0.622234,-1.287628,0.301773,0.018039,-0.063879,1.372621,-1.377269,-0.94946,1.385103,0.080905,1.311886,1.764038,P
-1.144382,-1.382276,-0.79102,0.835737,-1.142331,0.99594,1.053968,-0.015736,1.543576,-1.007612,0.117078,1.208354,-1.433505,0.500149,1.577059,1.120061,-1.367916,-1.17312,1.364669,1.633717,-1.300752,1.062577,-0.214947,-1.208694,-0.264233,1.492379,-1.112857,-1.687794,0.339873,1.538739,-1.002197,-1.427442,0.565452,1.682768,-0.060064,0.593339,0.208257,1.427877,-0.213086,-1.571643,0.748058,0.284384,0.455403,-0.217001,0.827928,0.416013,0.685884,-0.099659,0.356234,0.186944,N
-0.484031,-1.679952,-0.984799,-1.536689,-1.279309,-0.956503,-0.328713,-0.89527,0.69822,-1.068906,0.94211,0.510139,1.486192,0.890749,0.291906,1.602253,0.509798,-1.461668,-1.302733,0.90325,1.56748,-1.431488,-1.178142,1.274606,-0.230176,-0.191149,1.509544,-1.077617,0.332843,-0.007477,0.792035,-0.474251,0.658504,1.680973,1.707332,-1.193341,0.287777,0.368811,0.518602,-1.194125,1.333274,-1.346264,-1.230834,-0.388131,-0.089044,-1.687164,1.062602,-0.814488,1.144235,0.605059,P
-1.331853,-1.570081,-0.422953,1.526278,-0.751089,0.600883,0.288332,-1.334248,-0.479028,-1.119946,1.044479,1.128829,-0.13569,-1.698301,-1.362584,0.03359,0.782173,1.615982,-0.486761,1.702083,0.139737,1.598076,1.381126,0.990343,-1.535092,-0.861294,0.188845,1.331968,1.261586,-0.55179,-0.511005,-0.985737,-0.834216,1.625288,0.291342,0.687069,-0.504803,-0.639387,-0.803818,-0.862764,-0.480615,-0.018759,0.319526,0.984432,-0.497287,0.418108,-1.417474,-1.260953,-0.040911,1.267178,N
0.311787,0.17541,1.976583,1.615119,-1.170542,0.143843,-0.09036,1.465319,1.150608,1.665855,0.902135,0.071406,0.185178,-0.634216,-0.162425,0.215952,0.234462,-1.385513,-1.159578,0.743614,0.072857,-0.23976,1.276436,-0.328267,-0.198212,-1.204097,0.50533,1.600397,0.938543,-1.591335,-0.191041,-0.03473,1.624944,0.156383,0.677181,0.457949,-0.295952,1.230181,-0.351377,0.801758,1.276336,-1.47422,-0.239494,0.4688,1.578402,0.358003,0.692039,0.002159,1.488927,-0.963428,P
2.266338,1.635808,1.727993,0.63989,-1.539832,0.658674,1.201562,0.60372,-1.248226,-1.284453,-0.839228,-0.409544,-1.20554,-1.465616,-1.308086,0.039842,-0.216143,0.970973,-1.142223,0.703779,-1.121331,-0.127304,1.025856,-1.684697,-0.815432,1.515974,0.047219,-1.125658,-1.087414,-1.131452,-0.96344,-1.186354,-0.134007,-0.842933,-0.081946,0.724517,-0.321659,-1.329189,0.807832,-1.494507,-0.246068,-0.80906,1.186807,-0.282294,-1.656485,-0.047967,-1.440088,-1.193383,-1.536605,1.464113,P
0.025432,0.984631,-1.415762,-1.719721,-0.553145,-0.114923,1.166266,-0.598023,-1.22207,-0.054973,-0.036626,1.080328,1.586381,0.362202,-0.619111,-1.140299,0.845399,0.386443,-1.592483,0.807979,0.46,-1.572897,-0.088555,0.377361,0.564449,-1.566865,1.004552,-1.247388,-1.526612,-0.044922,-0.124285,0.844339,0.899006,1.154192,1.006393,-1.656938,-0.401842,0.82022,0.226728,-1.530272,-0.800099,-0.369816,1.388327,-1.545344,1.089752,-0.263335,1.649437,-0.979983,0.492782,1.487553,P
-0.745589,0.35241,0.338074,0.449976,0.800127,-1.70951,-1.090678,1.43171,-1.133601,-1.015412,1.284719,0.322782,0.349213,-1.111524,-1.665969,0.424433,1.052612,0.29108,0.559586,0.650161,0.493997,-0.851558,-0.001787,-0.220041,0.781613,-1.556603,-1.375075,1.053594,-1.61698,1.24711,-1.140681,-0.935798,-1.021657,-1.20885,1.646569,-1.088371,-0.528592,0.453298,-1.37049,0.938472,1.286071,-0.192491,0.883395,-1.057343,-0.569347,-1.369161,-0.883051,0.046078,-0.519929,-1.391817,N
-0.852923,-0.770082,-0.480773,-1.757989,-0.636487,1.355312,0.904549,1.088065,0.676615,-1.66453,-0.459128,-1.174185,-0.968616,-0.894547,1.512929,0.733832,-0.199824,-0.377417,1.654648,-0.659317,-1.289205,-0.663079,-0.908085,-0.725672,0.82734,-1.232897,1.274782,-0.760329,1.226147,1.531191,1.323051,0.590521,1.149716,-1.386084,-0.87379,-0.899523,-1.252389,1.648141,0.420715,-1.188638,-1.758131,0.254702,0.036412,0.620497,0.187859,1.476806,0.40057,1.031119,1.101102,0.52164,P
0.736149,0.224396,-0.012174,-0.231307,1.275952,-1.348,0.025445,0.605487,0.186558,0.985337,1.412384,1.102928,-0.619357,-0.006601,-0.13329,0.857599,-0.960409,0.527553,-0.222637,-0.789835,-1.090945,1.191167,1.1576,-0.775199,0.866725,-0.891743,-1.14196,-0.730719,1.694173,1.586997,-0.719563,-1.187637,0.898748,-0.287948,-1.178269,-1.590802,1.325867,-0.442443,-1.158424,0.541337,0.040184,-1.103054,0.065423,-0.450614,1.428317,0.137405,-0.946252,1.415265,-0.160056,0.715232,P
-0.662316,-1.168637,-1.326943,-0.189629,-0.598117,-1.701888,1.099163,0.039198,1.037455,1.292866,1.17574,0.000119,-1.638859,0.206632,0.801012,-0.157727,-0.926905,-1.54392,-1.693882,-1.532127,-0.335499,-1.591071,0.463465,-1.511128,0.009838,-0.969601,0.630425,-1.232428,-0.249053,1.212926,0.7393,0.182,-1.452547,-0.371135,0.763165,0.216024,-0.878174,-1.022186,0.32421,-1.21654,0.421136,0.554258,1.531083,-1.536594,-0.32256,-0.96627,1.687818,1.285518,-0.278268,-1.363094,N
0.94902,1.484253,1.248802,0.20778,1.616982,1.640395,-1.646915,-0.764285,-0.493773,-0.479086,0.091712,0.844811,0.290824,-0.121106,0.600982,0.085405,0.636884,1.010535,-0.292751,-0.074718,-0.870332,1.47545,-0.343351,0.925372,1.320185,-1.30662,-0.87516,0.397473,-0.029787,-0.515335,-0.951557,0.063329,0.317155,0.428205,0.151795,-1.596449,-0.068289,-0.214624,0.057251,1.356356,-0.128185,-0.690592,-0.336972,0.699127,-1.106576,0.298401,1.572148,-1.711484,1.030113,1.599083,P
1.599204,1.279747,0.542994,-0.166183,-1.039285,0.162778,-1.480459,1.102306,-1.177075,0.122041,-0.308271,1.030912,0.514866,1.095071,1.291597,-1.503068,-1.196518,-0.245238,1.692848,-0.588927,-0.8911,-1.215625,1.446928,-0.584217,0.085798,-0.914707,1.31408,-0.103484,0.209412,-1.152481,-1.221557,-0.037102,0.371871,-0.112546,-0.647789,1.102978,1.124207,-0.443245,-0.100901,-0.924257,-1.705497,-0.71353,-1.204143,0.021817,0.994628,-0.29957,1.254633,-0.313951,-0.99709,0.185688,P
0.116534,0.329079,-0.891418,-1.019134,-1.456589,0.955439,-1.758597,-1.133164,-0.789416,0.09223,0.808598,-0.928731,0.833921,1.611745,0.104327,0.653808,0.769548,0.669185,0.788226,-0.497701,-1.090378,-1.474903,1.034171,1.453722,1.228802,1.03445,1.213476,-1.406198,-1.061361,-1.727213,-0.414569,1.301509,-1.351638,-0.8067,0.282813,0.499987,-1.706433,-1.560862,-1.468919,-1.189318,0.075708,-0.822024,-0.547414,0.999828,-0.964929,-0.176777,-0.758857,-0.474378,0.705018,0.317228,P
0.66203,0.965403,0.953286,1.276979,-0.80702,1.295115,-0.570461,-1.309415,0.346477,-0.137595,0.150268,-0.872072,0.686641,-0.907488,-0.73317,-0.210126,0.701458,1.224878,-0.529081,1.147617,-1.626086,-1.410077,0.732733,1.227769,0.212831,0.411932,1.115491,0.955534,1.217188,-1.626174,1.094587,0.110798,-1.519841,0.730206,-0.921029,0.660534,0.46614,-0.392998,-1.548013,-0.755943,0.334452,-1.271985,0.137616,1.479561,-1.387635,1.012511,0.695065,-0.31312,0.481241,1.017475,P
