@relation fri_c4_1000_50

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute oz33 numeric
@attribute oz34 numeric
@attribute oz35 numeric
@attribute oz36 numeric
@attribute oz37 numeric
@attribute oz38 numeric
@attribute oz39 numeric
@attribute oz40 numeric
@attribute oz41 numeric
@attribute oz42 numeric
@attribute oz43 numeric
@attribute oz44 numeric
@attribute oz45 numeric
@attribute oz46 numeric
@attribute oz47 numeric
@attribute oz48 numeric
@attribute oz49 numeric
@attribute oz50 numeric
@attribute binaryClass {P,N}

@data
-0.236887,0.313777,-0.225651,-0.231056,-0.445215,-0.172328,1.20658,-0.041044,-0.100303,-1.203441,-1.724846,-0.482466,-1.309099,-1.108283,-1.137438,-1.413127,-0.126737,1.115339,0.383409,1.338961,-0.65958,-0.727017,-1.565158,-0.462328,0.611908,1.220618,1.449196,-0.694751,-0.759216,1.520202,1.143264,1.198529,-1.532822,-0.319918,0.324744,0.193562,-1.357477,0.642156,0.19552,1.665345,-0.953694,1.624298,-0.988824,1.086456,-0.618618,-1.391229,-0.267911,-1.277742,-0.589886,1.622013,N
-0.87232,-0.667868,-1.521632,-1.425318,-0.823031,-0.233739,-0.070086,-1.678315,1.614376,1.44558,0.084184,1.261115,0.477789,-1.394597,0.343496,0.626593,-0.938834,1.191635,1.370086,1.404632,-0.07801,-0.108567,1.09052,-0.464315,-1.186639,1.177368,-1.341197,1.237872,0.059168,-1.234966,-0.334517,0.184826,1.32904,-1.184752,-0.015447,0.373159,0.706352,-1.343725,1.725758,0.209522,-0.619668,0.786717,-1.322368,-0.84968,-0.956906,0.364378,-1.724943,-1.595818,1.014072,0.261948,N
0.821219,1.500399,2.562268,1.425666,2.290767,0.698979,1.490897,-1.609348,1.187071,0.762477,-1.588757,0.748599,0.770553,1.50764,1.411457,0.285863,-0.274832,1.436443,-1.526085,0.412159,-0.459413,0.156219,-1.197654,-0.117684,-0.536847,-0.611348,-0.658792,-0.059962,-0.095632,-1.03031,-1.182236,0.387857,-1.662252,-1.358418,-0.055647,0.523158,-0.599669,1.209778,1.727194,0.93307,-0.42298,-0.948272,1.240233,1.649483,-1.236356,0.732773,1.461236,-1.527934,1.052887,0.689477,N
0.174955,0.776295,1.469001,1.445424,0.782081,-0.806549,-0.15682,-0.065024,-1.347863,-1.036776,-0.650878,1.521453,-1.456856,0.890966,-1.486786,-1.485406,1.599601,0.587752,-0.040223,1.568497,-0.776887,0.968685,1.278962,1.558452,1.706253,-0.08499,1.318913,-1.479446,-1.117792,0.389224,1.273141,0.878532,-0.639491,-1.326428,-1.43694,-1.351547,1.719603,1.068135,0.226077,1.221794,0.001567,-1.483092,0.356334,0.175623,1.560342,-0.848911,-1.420725,-1.196708,1.317555,-1.430137,P
0.707024,1.255279,0.904078,0.344118,1.005612,-0.882494,-0.050991,-1.576886,1.570899,-0.69628,0.414243,0.813796,-0.614455,0.584006,-1.580237,0.561187,-1.415144,-0.14463,-0.665935,0.738852,1.201498,0.43339,-1.741783,-0.904704,0.723709,1.169189,0.711009,0.10772,0.148781,-0.581788,-1.605287,0.814921,1.328321,0.013851,1.491565,0.041036,1.38461,0.970023,-1.583256,1.515823,-1.683191,-1.372531,0.960695,-0.439434,0.208896,-0.451692,0.170354,1.479694,-0.556983,-0.127042,P
0.078468,-0.120337,-0.555385,-1.625582,-0.625688,1.355554,0.799473,0.892148,-0.647904,-0.653563,-0.574402,1.221923,-1.067654,0.966676,0.159043,1.554785,-0.387661,1.629522,1.525809,-1.138351,-1.313223,1.111728,0.27975,-1.426004,-1.014717,1.423804,-1.084452,0.437197,-0.877612,1.422796,-1.240259,-1.699132,1.606165,1.519371,-0.616695,0.009433,0.749606,-1.397779,-0.917795,0.71039,-0.70735,-1.115451,1.360809,-0.050306,-1.13539,0.274006,-0.056483,1.255994,0.555094,-1.317063,P
0.813985,0.690409,1.844346,1.137245,1.928032,-0.427805,0.102544,0.119861,1.43274,0.017513,0.28081,-1.187315,1.712941,-0.177467,0.404499,0.82841,-0.810255,-0.939482,-1.254094,1.012754,-0.199132,0.070478,0.183095,-1.078923,1.528467,-0.511969,-1.506931,-0.662438,-0.697195,0.728807,-0.429084,1.150986,0.000732,0.906215,0.032386,-0.565774,1.366732,-1.120883,-0.495152,-1.705701,-1.046687,0.747436,1.377703,0.734794,-0.269982,-0.594943,0.092077,0.12449,0.993203,0.695231,P
-0.481177,-1.217046,-1.174345,-0.627663,-0.514437,0.462542,-0.413012,1.438383,-1.504462,-0.84156,0.101697,1.031859,1.16682,-0.946034,-1.026314,-1.329872,0.224317,-1.269649,1.144773,-1.378181,-0.754099,1.537151,0.690573,-1.691741,1.744264,1.242832,-1.442538,-1.31972,1.714374,-1.239403,-1.366051,1.351255,-1.281406,1.733311,1.631438,0.396654,0.429505,-0.611583,0.974627,-0.274693,1.23178,0.453886,1.591847,1.214316,-1.087729,-0.71288,0.747776,-0.960033,-0.850243,-1.477296,N
-1.952619,-1.606075,-1.425808,-0.409884,-0.944864,-1.074814,-1.32456,1.640841,0.972307,-0.737752,1.201857,-1.195196,-0.598297,-0.877779,-1.272,1.189218,1.074776,-0.54681,-0.216358,1.197777,-1.42988,1.096288,1.206119,-0.109289,1.004247,-0.045727,-1.572197,0.13211,0.714032,0.787003,-1.329625,1.54246,-1.611146,0.355426,1.036745,-0.92863,0.554638,0.180651,1.664779,0.702961,-0.460695,-1.429715,-0.087884,0.107304,-1.491559,-1.35852,-0.687883,1.412836,-1.301351,1.197421,P
-0.116802,0.129351,-1.256745,-1.19497,-0.99437,1.645047,0.563194,1.56639,0.795779,0.37657,-1.514145,-1.51805,0.69869,-1.13339,-0.630394,0.413989,1.546217,-0.696254,0.630439,-0.545641,-0.395583,-0.332662,0.213791,0.990333,-0.410268,1.29189,-0.399079,0.154749,-0.400437,1.415265,1.512153,-0.640573,1.202923,-1.32199,-0.855487,1.752097,0.422569,1.545043,1.188662,-0.422759,0.156293,-0.37604,-1.007846,0.912006,-1.458962,1.742655,1.033127,-1.627872,1.587628,-1.009558,N
1.034167,0.285943,-1.566676,-1.663241,-1.321552,3.095133,1.630966,1.302362,0.838154,1.612641,1.072409,1.433839,-1.520282,1.08573,-1.305626,1.104795,-0.612587,0.281535,1.295826,1.424418,-1.622008,1.207061,-1.018866,-1.518772,0.831959,0.553077,0.154921,0.65886,-1.236328,-1.437122,-1.46721,-1.818658,0.754699,1.29057,-0.565383,0.36408,0.624282,-0.445624,-0.44853,-0.269589,-1.174537,-1.465905,1.278792,-1.200686,0.939275,0.985571,-0.890233,1.364211,0.577244,-1.239758,P
-1.522729,-1.479156,-1.229163,0.198399,-0.87896,-0.183455,-0.609397,0.112228,0.724443,1.49458,-0.601437,0.838198,0.611584,-0.073283,1.020675,0.122318,0.627135,-1.707125,-0.268042,-1.401755,1.171111,0.364015,-0.676261,0.313176,0.954623,-0.666223,1.158951,-0.867041,0.21859,1.273893,-1.305508,-0.91273,-0.193535,1.331554,-1.341757,0.588484,-1.508278,-0.921761,0.978363,-1.399296,-1.714932,-0.610525,-0.015003,0.384309,0.365651,-1.055237,0.739778,1.333681,0.980661,1.358987,N
0.068742,0.402777,-1.105396,-1.076974,-1.089169,-0.280054,-0.689444,0.819159,0.699848,-0.045694,0.413066,0.933433,-0.523612,-1.609825,0.72139,1.242911,-0.704587,-0.862794,0.793719,0.013034,0.008771,0.863914,0.909905,-0.793973,1.108654,-1.174798,-0.111138,1.433994,-0.459672,0.85808,-0.325299,-1.754164,0.41138,1.135159,-0.361344,0.850435,0.100342,-0.276701,0.251736,1.519971,1.167711,0.406321,1.480022,-1.064275,0.971646,-1.141186,-0.386574,0.389251,-1.163122,1.465205,P
-1.376798,-1.280782,-0.810542,1.538191,-0.790956,0.32658,1.47418,0.288682,0.600558,-1.392339,0.767421,0.923223,1.697422,0.46585,0.959237,0.483658,1.378329,-1.034407,-0.481723,1.753188,-1.750936,-0.095435,1.690633,0.922897,0.49279,1.548697,1.678876,0.863611,-1.694379,1.045678,1.053939,0.012392,-1.207075,-0.737056,-1.560298,-1.08953,-1.123265,1.08063,1.244514,-0.884419,1.000751,1.170622,1.623827,-0.376633,-0.413793,0.57898,0.194065,-0.654208,0.619441,-0.138669,N
0.471815,0.648857,-0.492417,-1.437451,-0.419279,1.132338,1.662274,0.416514,-0.8683,-0.544438,1.431188,1.365375,1.417717,1.45886,-0.268631,0.94803,0.056338,0.760882,0.829639,1.378484,-0.920765,-1.185162,-0.265148,-0.960854,0.790906,-1.260682,-0.793352,0.540725,-1.432354,0.404397,-0.731726,0.287836,0.68423,-0.173504,1.638656,-1.177235,-1.729039,1.529409,-0.468185,-0.0448,1.20932,-0.807442,-0.093582,0.485924,0.193719,-1.690534,-0.953674,-0.05845,-1.602131,1.450655,P
-0.925811,-0.811698,0.375224,1.683339,0.008081,2.325804,1.218728,0.630303,-1.040019,1.285756,-1.717523,-0.768064,1.242111,-0.001194,1.656317,-0.68033,-0.655032,-1.700865,-0.074109,0.333633,-0.008705,1.465993,-1.277809,-1.432254,1.151275,1.568032,0.466865,-0.661416,-0.761434,-0.038973,1.296552,1.497516,-1.0048,-1.597369,-0.280679,1.631399,1.086206,0.491224,-0.512599,1.649205,-0.282993,1.42501,-1.274703,-0.408704,-0.048423,1.187242,1.564748,1.144021,0.551273,0.735462,N
1.82496,1.311989,1.662091,0.900843,2.60352,-0.086683,0.960739,-1.322119,-1.438969,1.041899,1.48024,0.7131,0.361006,1.387377,-1.535125,-0.636272,1.383258,-0.057498,-0.032065,-0.322231,1.217642,1.136589,-0.54641,0.197748,-1.375282,-0.711302,-0.25546,0.82456,0.796169,1.503127,1.373513,0.75477,0.23426,-0.289836,1.616896,-0.901668,0.734256,1.474517,0.899925,-0.658016,0.45939,0.003154,1.418533,0.572968,0.750178,1.531224,-0.432157,-0.434289,-0.266657,0.266891,N
0.941532,1.243843,0.432876,-0.978717,0.744855,1.011888,1.351325,-0.292637,0.969306,1.048893,0.347963,-1.235844,-1.626119,1.220852,0.214199,-1.292612,-0.207484,-1.342202,-0.719814,-0.173041,1.62456,-0.106559,-0.991438,-1.124355,1.724383,0.312006,-0.494829,-0.179276,-0.921964,1.651345,0.134572,1.074069,0.414892,1.155236,1.319874,1.553708,1.681056,-0.736176,-0.29048,1.606312,-1.023694,0.183547,0.732186,1.067173,-0.46744,1.279124,-0.794334,0.391812,-0.608168,1.631354,P
-0.053327,-0.228019,-0.572823,-0.583251,-0.201832,1.357271,0.992669,1.018064,1.272726,-0.630224,0.378201,-1.463192,0.805673,1.55612,0.386022,-1.072275,0.665838,0.483544,0.995462,-0.079304,-1.632756,-1.614375,-0.983742,-1.479168,1.375882,-1.331411,-0.06687,0.559192,-1.439905,1.069772,1.386881,0.344969,-0.748497,0.8579,-0.757799,-1.524736,-0.608501,1.087782,-1.485886,-0.53529,1.606458,-0.450376,1.280287,-0.592567,0.951324,1.248888,1.435331,-1.094831,1.309884,1.217295,N
0.963187,0.411859,-0.717207,-1.091557,-0.698539,-0.374076,-0.057621,-0.644443,-0.001994,1.44809,-0.933626,1.090771,-0.973749,-0.751943,0.029594,1.687953,-0.554878,0.2475,-1.599592,0.01993,-1.32341,0.963131,-1.159712,0.135636,0.048363,0.052931,-0.471939,-1.210104,-1.188691,0.256748,1.499782,-1.128991,-0.046067,1.025027,0.669912,1.22473,-1.103952,0.736564,-1.412836,1.744259,-1.73369,-0.992958,-1.39951,-0.834088,0.092828,-1.148379,0.36556,1.201267,-1.442637,-0.507953,P
0.825528,1.461988,0.883083,-0.090636,0.78329,-1.259355,-1.645472,0.746806,-0.522119,-1.49171,-0.369612,-1.241536,0.248345,0.52895,1.424211,0.288726,-1.235312,-0.465779,1.427492,1.258245,-1.281548,0.493916,1.240171,-0.650926,0.47265,1.240623,-0.929553,1.373183,0.589808,0.936713,0.175652,0.533312,0.080756,1.726874,0.044902,-0.835122,-0.162447,0.32591,0.381256,-1.380099,0.425979,0.976196,0.242066,-0.188758,1.515133,0.445068,0.994588,1.506948,1.507683,0.462107,P
0.138016,-0.544753,-1.10704,-0.964018,-0.961624,1.364065,0.756752,1.08806,-0.070047,1.263056,0.156153,0.11751,-0.673906,-1.315231,1.554165,0.568381,-1.441597,-1.494404,0.054922,-0.397965,-0.306999,-0.584407,0.290868,0.822577,-0.042853,1.376259,-1.003303,-1.046508,-1.694546,-0.839504,0.185593,-0.544324,0.124501,1.602941,1.157331,1.223103,0.936247,1.067683,1.23407,-0.244341,-1.004691,0.678435,-0.747761,0.788351,0.342766,1.44651,-1.397063,0.652893,-1.549088,-0.900152,N
-0.285071,-1.057333,0.373113,1.588299,0.01489,-0.310742,-0.979781,0.599156,0.912298,0.704502,-0.155093,1.049539,-1.510257,-0.139888,0.961917,-0.675321,0.42114,-1.316069,-0.22447,-0.142522,0.031701,0.517196,0.6065,-1.451978,0.439152,0.147214,-0.774924,1.334424,-0.988385,1.668757,-0.338608,-0.288921,1.425072,0.718661,0.421168,1.170051,0.281283,-0.547754,0.229753,0.286603,1.457915,-0.422591,0.249977,-0.81271,1.256236,-1.071238,1.330488,1.317916,-0.013231,1.543024,N
1.00331,1.162637,0.231377,-0.453938,0.4584,1.704336,1.589282,1.036454,-0.556276,-1.698472,-0.403842,0.539756,-0.578748,1.613051,-0.204501,0.56652,1.455344,-0.108406,-0.822346,0.240846,0.375158,1.20907,-0.225875,-1.703886,-0.349271,-1.395083,-0.058194,-1.632739,1.393892,0.239234,0.570074,0.406819,1.336404,-0.019535,0.674612,-1.392549,1.390891,0.606319,0.90249,-0.652491,1.167651,-1.404699,-0.943528,0.130923,1.065895,1.725412,-1.235366,0.411964,0.584118,-1.658787,P
-0.181716,0.602315,-0.353279,-1.479317,-0.394141,-0.370485,-1.098249,0.098134,-0.690845,1.130731,-1.647407,0.180951,-0.976425,-1.370165,0.436047,1.721001,-0.098393,0.823927,1.432965,1.24243,0.11328,1.744767,-1.044413,0.979585,0.023222,-0.53855,-1.536585,0.355011,1.047485,1.555448,0.523294,0.314535,0.373755,0.509828,-1.11867,-0.519242,-0.751587,-0.723808,-0.665193,-0.048038,1.628923,-0.737837,0.415124,-1.071437,-0.513934,-1.638795,0.829505,0.984369,0.952403,-0.405229,P
1.033028,1.074265,0.016568,-0.353856,-0.012305,1.972718,1.27444,0.167052,-1.428439,1.152191,-1.615929,-0.141295,-1.758185,1.199583,1.132159,-1.027005,-1.662889,0.245244,-0.074072,-0.506633,-0.389693,0.864307,-1.085585,-0.122546,0.279862,-0.275346,-0.374641,-0.578958,1.554779,-0.612066,0.500978,-1.367394,1.374486,0.341908,0.357992,1.553733,0.394632,1.141971,1.448695,0.291542,-1.0852,-1.117455,0.431739,0.953325,-0.946799,-1.338008,0.135507,1.626559,-0.434529,-1.687148,P
-0.204225,0.392312,-1.218575,-1.679613,-1.488554,-0.822346,-0.72065,-0.465137,0.645529,-1.049585,1.014918,-0.248657,0.09259,-0.215354,-1.518443,1.287903,-1.142181,1.676275,-1.308361,-0.463151,1.217955,0.148376,1.074,-0.370788,-0.799073,-0.909101,-1.248969,-1.054086,-0.537403,0.277324,1.129163,0.458457,-1.499283,-0.395003,1.267704,-0.388414,-0.104859,0.770284,1.397019,0.894345,-1.475735,-1.370644,-0.563298,0.092309,-1.262162,-0.052433,1.479747,0.439046,-1.060358,0.164354,P
-1.001182,-0.559105,0.529672,1.474531,-0.271334,-0.277878,-1.043038,-0.835098,0.324898,1.479693,-1.728337,-1.675325,1.167538,1.07465,1.257189,-0.428572,-1.382299,-0.087602,-0.766855,-1.750271,-0.297136,-0.631756,-1.251223,0.939318,0.076539,0.776923,-0.844136,0.328471,0.344402,0.354142,1.700737,0.409156,-1.012844,0.918053,0.322143,0.621519,0.69761,1.562838,0.600171,1.657011,-1.436007,-1.700286,-1.541697,0.404943,-1.101425,1.461883,-0.394176,-0.742288,-1.237651,1.296212,N
0.045978,-0.84342,-0.541615,-0.170576,-0.637312,-1.571758,-1.4802,-1.516679,-0.117719,0.425292,1.003687,-0.319667,0.752061,0.387509,0.560495,0.377604,0.232466,0.124191,-0.1896,-0.470288,-1.63005,-0.161602,0.196682,-1.048419,1.586823,-0.383286,-0.941206,1.555156,-0.458672,0.419754,0.343629,0.057454,-1.065397,-1.130685,0.290578,-0.470123,-1.347177,1.055839,-1.423214,0.390705,-0.241437,0.533631,-0.292111,-1.458044,-0.530248,1.527634,-0.226305,-0.26417,0.382039,-1.255835,N
0.227423,0.901943,0.579104,-0.070865,0.509131,-0.762647,-1.458604,-0.134284,1.373476,-1.694088,0.17601,-0.095499,-0.181672,1.412031,-1.379018,-1.33921,-1.690089,-0.35326,-1.131523,0.501023,-0.527637,1.732842,-1.672512,0.575699,-1.129917,-0.931134,-1.632728,1.017262,0.816504,1.013693,0.903596,-0.996585,0.98485,0.386649,-1.433254,0.700874,-0.27235,0.427088,-0.477735,0.553993,0.980378,1.418503,-0.647376,1.396312,-1.200899,-1.128163,-0.118517,1.347551,0.53041,0.184563,P
0.907267,1.260128,1.526673,1.41512,1.663018,-0.83396,0.114028,-0.788858,0.105839,-0.55499,-0.104635,-0.234486,1.14555,-1.33854,1.371554,-1.405128,-1.509973,0.798299,-0.003965,1.525903,0.45781,0.000375,1.4854,-1.304728,1.363533,0.622869,1.248712,1.558757,1.17905,-0.544629,-0.749469,-1.267778,-1.611363,0.331398,-0.0556,1.607479,1.089311,-1.345391,-0.637719,0.872467,-1.145986,-0.692001,0.384052,0.706334,0.87135,-0.74077,1.324823,-1.681142,-1.509085,-0.412579,N
-0.939709,-1.059619,-0.935307,-0.9892,-0.705727,0.085598,0.171957,-1.128412,-1.617511,-0.021526,-0.467169,-1.06491,0.52622,-0.460806,0.760034,-0.530287,-0.857624,0.537654,0.042611,0.896447,0.681788,-1.64996,-1.035296,0.842392,1.69456,-1.135253,1.010242,0.122727,1.033832,-0.756696,0.611737,0.449921,1.732444,-1.604962,-1.37307,-0.152086,-0.826479,-0.824452,-1.520976,-1.149694,0.6099,-1.317653,-0.176461,0.696224,1.42345,0.348896,-0.663799,-0.943332,0.195322,0.341486,N
-1.107817,-0.371307,0.032434,-0.209286,-0.31579,-0.880501,-1.080205,0.497161,0.100918,1.247315,-1.151503,1.550162,0.685449,0.634719,-0.444257,-0.623646,1.634413,-0.11528,1.581618,0.458915,0.616287,0.877484,1.054964,-1.117991,0.567744,0.575271,0.702974,1.582357,-0.491653,-1.4781,0.256207,0.392487,-0.321115,-0.944318,-0.831684,-1.700022,1.215188,1.529341,0.527739,1.703703,-0.361471,-0.006222,-1.689142,-1.668984,0.091037,0.425796,-0.271902,-1.262706,1.25361,-0.59592,N
-0.727024,-0.048574,-1.096868,-1.261376,-0.906195,-0.741335,1.103798,-0.250031,1.185074,-1.031529,-0.950215,-0.530656,0.260267,0.560739,-1.116444,-0.809263,0.137657,1.27675,-0.862526,1.067376,-1.381935,1.341618,1.37776,-0.002912,1.293082,1.556461,-1.239065,1.193405,1.1304,-0.344581,1.432347,0.271247,-0.15987,0.006666,1.666277,-0.586188,-0.115493,1.641238,-0.851564,-0.456747,-1.457999,-1.331193,0.74486,-1.058744,-0.118627,-0.156418,-0.895347,-1.662471,-1.603964,-0.438252,N
-0.206336,0.486411,-0.467567,-1.165281,-0.733586,-0.657383,0.456466,-1.588535,0.862829,0.111978,0.023346,-0.084772,-0.596545,-1.622175,-0.636902,-0.520922,0.306002,-1.726812,0.633557,-0.365144,-1.090965,0.738614,-1.418502,-1.385675,-0.920573,-1.69597,-0.700808,0.717759,1.06329,0.2418,-1.029094,1.193869,0.062168,1.597569,-1.638079,0.577133,-0.750699,-1.307784,1.196089,-0.626224,0.737632,0.466242,-0.847754,-0.146125,0.440425,0.741738,-1.479498,0.818095,0.709856,-0.215614,P
1.153295,1.339746,-0.406602,-1.212475,0.176127,1.735273,1.307096,0.007715,1.222017,0.649618,0.70575,0.818191,-1.585025,1.058945,-1.256074,1.203393,-0.234494,-1.248368,0.122922,-0.909358,-0.150452,0.434325,-0.596905,1.239252,1.415541,0.605999,-0.087009,-0.475144,-1.689888,-0.538759,0.984023,-1.667321,0.80643,0.052113,0.30536,0.894276,0.28962,-1.611614,1.160932,1.573536,1.407728,1.06753,1.241425,1.655794,-0.563125,1.153809,0.538016,1.556554,0.898431,-0.605896,P
